sessionDate,seasonName,metric,category,value
19/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
19/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
19/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
19/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
19/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
19/06/2024,2023/2024,sleep_baseline_composite,sleep,
19/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
19/06/2024,2023/2024,soreness_baseline_composite,soreness,
19/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
19/06/2024,2023/2024,subjective_baseline_composite,subjective,
20/06/2024,2023/2024,bio_baseline_completeness,bio,0
20/06/2024,2023/2024,bio_baseline_composite,bio,
20/06/2024,2023/2024,emboss_baseline_score,total,
20/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
20/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
20/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
20/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
20/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
20/06/2024,2023/2024,sleep_baseline_composite,sleep,
20/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
20/06/2024,2023/2024,soreness_baseline_composite,soreness,
20/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
20/06/2024,2023/2024,subjective_baseline_composite,subjective,
21/06/2024,2023/2024,bio_baseline_completeness,bio,0
21/06/2024,2023/2024,bio_baseline_composite,bio,
21/06/2024,2023/2024,emboss_baseline_score,total,
21/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
21/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
21/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
21/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
21/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
21/06/2024,2023/2024,sleep_baseline_composite,sleep,
21/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
21/06/2024,2023/2024,soreness_baseline_composite,soreness,
21/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
21/06/2024,2023/2024,subjective_baseline_composite,subjective,
22/06/2024,2023/2024,bio_baseline_completeness,bio,0
22/06/2024,2023/2024,bio_baseline_composite,bio,
22/06/2024,2023/2024,emboss_baseline_score,total,
22/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
22/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
22/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
22/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
22/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
22/06/2024,2023/2024,sleep_baseline_composite,sleep,
22/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
22/06/2024,2023/2024,soreness_baseline_composite,soreness,
22/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
22/06/2024,2023/2024,subjective_baseline_composite,subjective,
23/06/2024,2023/2024,bio_baseline_completeness,bio,0
23/06/2024,2023/2024,bio_baseline_composite,bio,
23/06/2024,2023/2024,emboss_baseline_score,total,
23/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
23/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
23/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
23/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
23/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
23/06/2024,2023/2024,sleep_baseline_composite,sleep,
23/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
23/06/2024,2023/2024,soreness_baseline_composite,soreness,
23/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
23/06/2024,2023/2024,subjective_baseline_composite,subjective,
24/06/2024,2023/2024,bio_baseline_completeness,bio,0
24/06/2024,2023/2024,bio_baseline_composite,bio,
24/06/2024,2023/2024,emboss_baseline_score,total,
24/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
24/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
24/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
24/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
24/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
24/06/2024,2023/2024,sleep_baseline_composite,sleep,
24/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
24/06/2024,2023/2024,soreness_baseline_composite,soreness,
24/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
24/06/2024,2023/2024,subjective_baseline_composite,subjective,
25/06/2024,2023/2024,bio_baseline_completeness,bio,0
25/06/2024,2023/2024,bio_baseline_composite,bio,
25/06/2024,2023/2024,emboss_baseline_score,total,
25/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
25/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
25/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
25/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
25/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
25/06/2024,2023/2024,sleep_baseline_composite,sleep,
25/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
25/06/2024,2023/2024,soreness_baseline_composite,soreness,
25/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
25/06/2024,2023/2024,subjective_baseline_composite,subjective,
26/06/2024,2023/2024,bio_baseline_completeness,bio,0
26/06/2024,2023/2024,bio_baseline_composite,bio,
26/06/2024,2023/2024,emboss_baseline_score,total,
26/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
26/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
26/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
26/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
26/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
26/06/2024,2023/2024,sleep_baseline_composite,sleep,
26/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
26/06/2024,2023/2024,soreness_baseline_composite,soreness,
26/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
26/06/2024,2023/2024,subjective_baseline_composite,subjective,
27/06/2024,2023/2024,bio_baseline_completeness,bio,0
27/06/2024,2023/2024,bio_baseline_composite,bio,
27/06/2024,2023/2024,emboss_baseline_score,total,
27/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
27/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
27/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
27/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
27/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
27/06/2024,2023/2024,sleep_baseline_composite,sleep,
27/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
27/06/2024,2023/2024,soreness_baseline_composite,soreness,
27/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
27/06/2024,2023/2024,subjective_baseline_composite,subjective,
28/06/2024,2023/2024,bio_baseline_completeness,bio,0
28/06/2024,2023/2024,bio_baseline_composite,bio,
28/06/2024,2023/2024,emboss_baseline_score,total,
28/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
28/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
28/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
28/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
28/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
28/06/2024,2023/2024,sleep_baseline_composite,sleep,
28/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
28/06/2024,2023/2024,soreness_baseline_composite,soreness,
28/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
28/06/2024,2023/2024,subjective_baseline_composite,subjective,
29/06/2024,2023/2024,bio_baseline_completeness,bio,0
29/06/2024,2023/2024,bio_baseline_composite,bio,
29/06/2024,2023/2024,emboss_baseline_score,total,
29/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
29/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
29/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
29/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
29/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
29/06/2024,2023/2024,sleep_baseline_composite,sleep,
29/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
29/06/2024,2023/2024,soreness_baseline_composite,soreness,
29/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
29/06/2024,2023/2024,subjective_baseline_composite,subjective,
30/06/2024,2023/2024,bio_baseline_completeness,bio,0
30/06/2024,2023/2024,bio_baseline_composite,bio,
30/06/2024,2023/2024,emboss_baseline_score,total,
30/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
30/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
30/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
30/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
30/06/2024,2023/2024,sleep_baseline_completeness,sleep,0
30/06/2024,2023/2024,sleep_baseline_composite,sleep,
30/06/2024,2023/2024,soreness_baseline_completeness,soreness,0
30/06/2024,2023/2024,soreness_baseline_composite,soreness,
30/06/2024,2023/2024,subjective_baseline_completeness,subjective,0
30/06/2024,2023/2024,subjective_baseline_composite,subjective,
01/07/2024,2024/2025,bio_baseline_completeness,bio,0
01/07/2024,2024/2025,bio_baseline_composite,bio,
01/07/2024,2024/2025,emboss_baseline_score,total,
01/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
01/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
01/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
01/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
01/07/2024,2024/2025,sleep_baseline_completeness,sleep,0
01/07/2024,2024/2025,sleep_baseline_composite,sleep,
01/07/2024,2024/2025,soreness_baseline_completeness,soreness,0
01/07/2024,2024/2025,soreness_baseline_composite,soreness,
01/07/2024,2024/2025,subjective_baseline_completeness,subjective,0
01/07/2024,2024/2025,subjective_baseline_composite,subjective,
02/07/2024,2024/2025,bio_baseline_completeness,bio,0
02/07/2024,2024/2025,bio_baseline_composite,bio,
02/07/2024,2024/2025,emboss_baseline_score,total,
02/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
02/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
02/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
02/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
02/07/2024,2024/2025,sleep_baseline_completeness,sleep,0
02/07/2024,2024/2025,sleep_baseline_composite,sleep,
02/07/2024,2024/2025,soreness_baseline_completeness,soreness,0
02/07/2024,2024/2025,soreness_baseline_composite,soreness,
02/07/2024,2024/2025,subjective_baseline_completeness,subjective,0
02/07/2024,2024/2025,subjective_baseline_composite,subjective,
03/07/2024,2024/2025,bio_baseline_completeness,bio,0
03/07/2024,2024/2025,bio_baseline_composite,bio,
03/07/2024,2024/2025,emboss_baseline_score,total,
03/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
03/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
03/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
03/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
03/07/2024,2024/2025,sleep_baseline_completeness,sleep,0
03/07/2024,2024/2025,sleep_baseline_composite,sleep,
03/07/2024,2024/2025,soreness_baseline_completeness,soreness,0
03/07/2024,2024/2025,soreness_baseline_composite,soreness,
03/07/2024,2024/2025,subjective_baseline_completeness,subjective,0
03/07/2024,2024/2025,subjective_baseline_composite,subjective,
04/07/2024,2024/2025,bio_baseline_completeness,bio,0
04/07/2024,2024/2025,bio_baseline_composite,bio,
04/07/2024,2024/2025,emboss_baseline_score,total,
04/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
04/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
04/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
04/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
04/07/2024,2024/2025,sleep_baseline_completeness,sleep,0
04/07/2024,2024/2025,sleep_baseline_composite,sleep,
04/07/2024,2024/2025,soreness_baseline_completeness,soreness,0
04/07/2024,2024/2025,soreness_baseline_composite,soreness,
04/07/2024,2024/2025,subjective_baseline_completeness,subjective,0
04/07/2024,2024/2025,subjective_baseline_composite,subjective,
05/07/2024,2024/2025,bio_baseline_completeness,bio,0
05/07/2024,2024/2025,bio_baseline_composite,bio,
05/07/2024,2024/2025,emboss_baseline_score,total,
05/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
05/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
05/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
05/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
05/07/2024,2024/2025,sleep_baseline_completeness,sleep,0
05/07/2024,2024/2025,sleep_baseline_composite,sleep,
05/07/2024,2024/2025,soreness_baseline_completeness,soreness,0
05/07/2024,2024/2025,soreness_baseline_composite,soreness,
05/07/2024,2024/2025,subjective_baseline_completeness,subjective,0
05/07/2024,2024/2025,subjective_baseline_composite,subjective,
06/07/2024,2024/2025,bio_baseline_completeness,bio,0
06/07/2024,2024/2025,bio_baseline_composite,bio,
06/07/2024,2024/2025,emboss_baseline_score,total,
06/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
06/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
06/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
06/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
06/07/2024,2024/2025,sleep_baseline_completeness,sleep,0
06/07/2024,2024/2025,sleep_baseline_composite,sleep,
06/07/2024,2024/2025,soreness_baseline_completeness,soreness,0
06/07/2024,2024/2025,soreness_baseline_composite,soreness,
06/07/2024,2024/2025,subjective_baseline_completeness,subjective,0
06/07/2024,2024/2025,subjective_baseline_composite,subjective,
07/07/2024,2024/2025,bio_baseline_completeness,bio,0
07/07/2024,2024/2025,bio_baseline_composite,bio,
07/07/2024,2024/2025,emboss_baseline_score,total,
07/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
07/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
07/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
07/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
07/07/2024,2024/2025,sleep_baseline_completeness,sleep,0
07/07/2024,2024/2025,sleep_baseline_composite,sleep,
07/07/2024,2024/2025,soreness_baseline_completeness,soreness,0
07/07/2024,2024/2025,soreness_baseline_composite,soreness,
07/07/2024,2024/2025,subjective_baseline_completeness,subjective,0
07/07/2024,2024/2025,subjective_baseline_composite,subjective,
08/07/2024,2024/2025,bio_baseline_completeness,bio,0
08/07/2024,2024/2025,bio_baseline_composite,bio,
08/07/2024,2024/2025,emboss_baseline_score,total,0.13045138888888888
08/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
08/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
08/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
08/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
08/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.5161290322580645
08/07/2024,2024/2025,sleep_baseline_composite,sleep,0.004375
08/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.064516129
08/07/2024,2024/2025,soreness_baseline_composite,soreness,0.14250000000000002
08/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.5161290322580645
08/07/2024,2024/2025,subjective_baseline_composite,subjective,0.2472916666666667
09/07/2024,2024/2025,bio_baseline_completeness,bio,0
09/07/2024,2024/2025,bio_baseline_composite,bio,
09/07/2024,2024/2025,emboss_baseline_score,total,0.002583333
09/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
09/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
09/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
09/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
09/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.3225806451612903
09/07/2024,2024/2025,sleep_baseline_composite,sleep,0.139
09/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.080645161
09/07/2024,2024/2025,soreness_baseline_composite,soreness,0.066666667
09/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.3225806451612903
09/07/2024,2024/2025,subjective_baseline_composite,subjective,-0.081666667
10/07/2024,2024/2025,bio_baseline_completeness,bio,0
10/07/2024,2024/2025,bio_baseline_composite,bio,
10/07/2024,2024/2025,emboss_baseline_score,total,-0.149444444
10/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
10/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
